order_item_id,order_id,product_id,quantity,unit_price,subtotal
2506,840,192,1,297.36,297.36
2507,840,193,1,263.23,263.23
2508,840,138,2,245.65,491.3
2509,840,146,1,26.42,26.42
2510,841,47,3,184.69,554.07
2511,841,73,2,299.44,598.88
2512,841,12,2,185.77,371.54
2513,841,81,4,200.69,802.76
2514,842,20,3,282.12,846.36
2515,843,127,3,270.31,810.93
2516,843,181,2,138.62,277.24
2517,844,94,3,261.99,785.97
2518,844,200,2,162.77,325.54
2519,844,142,3,102.46,307.38
2520,845,129,5,150.99,754.95
2521,845,27,1,69.02,69.02
2522,845,14,2,254.0,508.0
2523,845,89,5,76.85,384.25
2524,845,106,5,71.11,355.55
2525,846,186,2,212.51,425.02
2526,846,37,4,286.37,1145.48
2527,846,10,1,154.67,154.67
2528,847,70,3,180.58,541.74
2529,848,22,5,121.33,606.65
2530,848,16,1,260.19,260.19
2531,848,72,4,138.76,555.04
2532,849,53,2,201.37,402.74
2533,849,98,5,25.15,125.75
2534,850,9,3,281.78,845.34
2535,850,139,5,228.79,1143.95
2536,850,196,3,277.57,832.71
2537,851,193,1,108.86,108.86
2538,851,152,5,135.87,679.35
2539,851,56,4,236.95,947.8
2540,852,28,5,122.54,612.7
2541,853,137,5,218.56,1092.8
2542,853,119,5,85.42,427.1
2543,853,109,4,145.52,582.08
2544,854,34,3,241.87,725.61
2545,854,4,3,34.8,104.4
2546,855,198,3,107.87,323.61
2547,855,139,4,21.19,84.76
2548,856,93,3,236.89,710.67
2549,856,69,5,13.57,67.85
2550,856,169,3,174.84,524.52
2551,857,68,4,15.0,60.0
2552,857,46,1,145.26,145.26
2553,857,114,3,149.25,447.75
2554,858,56,3,270.13,810.39
2555,858,105,5,101.06,505.3
2556,858,15,1,137.72,137.72
2557,858,149,3,232.12,696.36
2558,858,21,3,85.26,255.78
2559,859,33,2,262.65,525.3
2560,859,59,1,77.47,77.47
2561,859,162,1,63.42,63.42
2562,859,45,5,259.56,1297.8
2563,860,82,1,285.98,285.98
2564,860,11,3,292.82,878.46
2565,860,142,1,206.72,206.72
2566,860,184,3,166.72,500.16
2567,860,59,1,184.16,184.16
2568,861,28,4,42.81,171.24
2569,861,20,1,78.71,78.71
2570,861,130,3,175.4,526.2
2571,862,19,2,17.15,34.3
2572,862,165,5,238.56,1192.8
2573,862,110,3,292.77,878.31
2574,862,73,3,146.49,439.47
2575,863,160,3,22.93,68.79
2576,863,8,2,274.43,548.86
2577,863,42,1,40.8,40.8
2578,864,81,5,237.2,1186.0
2579,864,131,3,282.57,847.71
2580,865,150,2,120.51,241.02
2581,865,9,1,286.99,286.99
2582,865,169,2,173.96,347.92
2583,865,186,5,192.78,963.9
2584,866,138,1,186.05,186.05
2585,866,188,5,160.89,804.45
2586,866,32,3,88.05,264.15
2587,866,136,5,94.98,474.9
2588,867,85,3,76.95,230.85
2589,867,63,3,226.96,680.88
2590,868,178,2,139.04,278.08
2591,869,93,5,32.16,160.8
2592,869,21,3,199.46,598.38
2593,869,91,5,76.79,383.95
2594,869,144,4,76.62,306.48
2595,870,138,4,205.48,821.92
2596,870,63,2,185.6,371.2
2597,871,88,1,128.46,128.46
2598,871,81,5,295.13,1475.65
2599,871,31,5,153.31,766.55
2600,872,47,1,58.35,58.35
2601,872,117,4,86.37,345.48
2602,873,183,1,251.81,251.81
2603,873,121,1,210.1,210.1
2604,873,191,1,48.38,48.38
2605,873,26,5,276.39,1381.95
2606,873,33,4,112.76,451.04
2607,874,179,3,44.51,133.53
2608,874,143,3,181.52,544.56
2609,874,62,5,41.24,206.2
2610,874,183,1,31.38,31.38
2611,875,115,4,224.79,899.16
2612,875,105,4,93.88,375.52
2613,875,162,4,213.02,852.08
2614,876,186,5,275.73,1378.65
2615,876,197,5,34.29,171.45
2616,877,152,5,117.25,586.25
2617,878,98,5,219.52,1097.6
2618,878,83,3,283.97,851.91
2619,878,113,1,77.35,77.35
2620,878,46,4,108.91,435.64
2621,879,133,3,103.6,310.8
2622,879,135,3,229.61,688.83
2623,879,149,2,22.15,44.3
2624,879,131,2,134.85,269.7
2625,879,110,3,176.78,530.34
2626,880,81,1,93.46,93.46
2627,880,26,4,137.28,549.12
2628,880,89,2,93.65,187.3
2629,880,73,3,296.74,890.22
2630,880,43,1,278.1,278.1
2631,881,37,5,253.24,1266.2
2632,881,25,2,17.92,35.84
2633,881,53,1,288.35,288.35
2634,882,138,3,68.9,206.7
2635,882,50,5,133.68,668.4
2636,882,2,4,161.05,644.2
2637,882,126,4,95.52,382.08
2638,882,7,1,217.7,217.7
2639,883,114,4,153.03,612.12
2640,884,36,3,222.16,666.48
2641,885,91,1,225.83,225.83
2642,886,187,3,55.44,166.32
2643,886,20,3,90.06,270.18
2644,887,173,3,268.75,806.25
2645,887,199,1,135.67,135.67
2646,887,19,5,102.07,510.35
2647,887,181,5,201.72,1008.6
2648,887,177,1,285.25,285.25
2649,888,63,2,180.03,360.06
2650,889,173,3,146.32,438.96
2651,889,51,4,246.01,984.04
2652,890,73,1,285.73,285.73
2653,890,34,2,10.92,21.84
2654,890,51,1,152.29,152.29
2655,890,163,5,70.47,352.35
2656,891,10,3,187.87,563.61
2657,891,108,5,78.06,390.3
2658,892,124,2,264.58,529.16
2659,892,136,2,263.75,527.5
2660,892,169,4,152.15,608.6
2661,893,154,3,37.98,113.94
2662,893,92,1,289.24,289.24
2663,893,140,3,131.67,395.01
2664,893,124,4,104.36,417.44
2665,894,30,1,110.79,110.79
2666,894,46,4,214.39,857.56
2667,894,119,4,253.63,1014.52
2668,894,82,4,184.3,737.2
2669,895,8,3,157.16,471.48
2670,895,75,4,27.62,110.48
2671,896,67,4,123.49,493.96
2672,896,173,4,133.3,533.2
2673,896,82,3,274.58,823.74
2674,897,125,3,194.51,583.53
2675,897,187,1,99.46,99.46
2676,897,57,4,74.17,296.68
2677,898,138,1,284.87,284.87
2678,898,53,5,187.11,935.55
2679,899,155,1,285.57,285.57
2680,899,139,1,242.69,242.69
2681,900,200,3,274.54,823.62
2682,901,17,3,165.28,495.84
2683,901,168,2,253.05,506.1
2684,901,13,4,259.31,1037.24
2685,901,133,2,94.14,188.28
2686,901,54,2,274.08,548.16
2687,902,106,2,282.59,565.18
2688,902,56,1,255.18,255.18
2689,902,142,5,39.72,198.6
2690,903,125,3,17.02,51.06
2691,903,11,2,19.79,39.58
2692,903,41,1,245.76,245.76
2693,903,73,4,200.02,800.08
2694,904,190,1,32.18,32.18
2695,904,70,5,219.4,1097.0
2696,905,6,5,276.49,1382.45
2697,905,4,1,223.39,223.39
2698,905,191,4,66.33,265.32
2699,905,139,5,259.19,1295.95
2700,906,109,1,97.61,97.61
2701,906,132,4,68.76,275.04
2702,906,191,3,291.08,873.24
2703,907,121,2,290.39,580.78
2704,907,97,5,90.77,453.85
2705,907,75,3,273.21,819.63
2706,907,110,5,156.9,784.5
2707,907,24,4,14.98,59.92
2708,908,187,5,217.22,1086.1
2709,908,101,4,74.97,299.88
2710,908,96,1,125.22,125.22
2711,908,196,2,139.64,279.28
2712,909,145,3,51.68,155.04
2713,909,28,1,37.65,37.65
2714,909,165,2,70.22,140.44
2715,909,80,4,182.08,728.32
2716,910,37,4,188.77,755.08
2717,911,134,2,27.08,54.16
2718,911,186,4,83.08,332.32
2719,911,146,3,224.74,674.22
2720,911,195,2,20.58,41.16
2721,912,154,2,228.95,457.9
2722,912,105,4,168.21,672.84
2723,912,2,3,288.24,864.72
2724,912,69,2,103.32,206.64
2725,912,177,4,159.18,636.72
2726,913,27,4,212.77,851.08
2727,914,33,5,226.95,1134.75
2728,914,194,2,67.23,134.46
2729,914,4,1,21.32,21.32
2730,914,42,4,153.59,614.36
2731,915,125,4,12.67,50.68
2732,915,36,1,136.28,136.28
2733,915,192,3,218.77,656.31
2734,915,141,3,161.51,484.53
2735,915,108,5,267.96,1339.8
2736,916,167,2,242.81,485.62
2737,916,43,3,160.61,481.83
2738,916,37,3,146.9,440.7
2739,916,75,2,281.49,562.98
2740,916,134,2,57.62,115.24
2741,917,3,2,146.43,292.86
2742,917,82,1,100.42,100.42
2743,917,107,2,67.78,135.56
2744,917,46,1,165.93,165.93
2745,918,25,4,182.38,729.52
2746,918,16,1,111.62,111.62
2747,918,160,5,266.16,1330.8
2748,919,161,3,92.4,277.2
2749,919,4,4,179.49,717.96
2750,919,50,3,116.5,349.5
2751,920,66,2,32.46,64.92
2752,920,144,2,39.85,79.7
2753,920,139,2,91.19,182.38
2754,920,165,3,173.45,520.35
2755,921,134,4,105.74,422.96
2756,921,151,5,185.37,926.85
2757,922,172,2,296.83,593.66
2758,922,122,1,279.56,279.56
2759,922,54,5,52.47,262.35
2760,922,44,2,147.87,295.74
2761,922,1,1,103.76,103.76
2762,923,36,5,244.09,1220.45
2763,924,171,5,230.39,1151.95
2764,924,121,2,172.43,344.86
2765,924,84,4,234.43,937.72
2766,924,78,4,112.94,451.76
2767,925,82,2,284.18,568.36
2768,925,136,3,216.28,648.84
2769,925,21,4,172.53,690.12
2770,925,155,4,211.57,846.28
2771,925,55,3,208.75,626.25
2772,926,112,3,258.05,774.15
2773,926,167,3,221.25,663.75
2774,926,90,2,188.91,377.82
2775,926,46,2,120.9,241.8
2776,926,7,2,280.62,561.24
2777,927,51,4,114.68,458.72
2778,928,2,3,105.24,315.72
2779,928,151,3,275.57,826.71
2780,929,4,3,196.08,588.24
2781,929,156,4,22.73,90.92
2782,929,70,3,89.5,268.5
2783,929,9,1,291.62,291.62
2784,929,166,1,260.31,260.31
2785,930,156,2,147.29,294.58
2786,930,162,5,244.14,1220.7
2787,930,117,1,117.15,117.15
2788,930,126,5,269.33,1346.65
2789,931,181,2,262.55,525.1
2790,931,189,2,34.01,68.02
2791,932,15,4,194.86,779.44
2792,933,81,1,258.78,258.78
2793,934,50,1,106.46,106.46
2794,934,168,3,270.33,810.99
2795,934,158,2,272.65,545.3
2796,935,185,4,130.74,522.96
2797,935,94,1,28.83,28.83
2798,935,133,5,52.77,263.85
2799,935,4,3,34.34,103.02
2800,935,171,4,22.9,91.6
2801,936,51,1,100.23,100.23
2802,936,177,5,111.69,558.45
2803,936,130,3,145.2,435.6
2804,936,105,1,174.18,174.18
2805,936,45,4,35.56,142.24
2806,937,47,1,63.83,63.83
2807,938,161,2,194.99,389.98
2808,938,6,4,33.56,134.24
2809,938,197,2,99.25,198.5
2810,938,44,2,226.74,453.48
2811,938,3,2,100.03,200.06
2812,939,181,2,173.85,347.7
2813,939,74,4,75.52,302.08
2814,939,46,2,89.1,178.2
2815,939,72,2,61.35,122.7
2816,940,67,3,36.79,110.37
2817,940,179,3,177.81,533.43
2818,940,113,3,233.98,701.94
2819,941,116,5,121.84,609.2
2820,941,162,5,174.92,874.6
2821,941,176,4,110.6,442.4
2822,941,44,3,70.15,210.45
2823,941,10,5,169.96,849.8
2824,942,24,2,84.87,169.74
2825,942,132,4,85.64,342.56
2826,942,198,1,159.93,159.93
2827,943,122,4,180.17,720.68
2828,943,36,3,173.48,520.44
2829,944,9,3,262.1,786.3
2830,944,83,1,56.03,56.03
2831,944,180,4,107.06,428.24
2832,944,27,1,64.25,64.25
2833,944,162,3,98.81,296.43
2834,945,140,4,244.66,978.64
2835,945,48,4,182.13,728.52
2836,945,193,4,221.97,887.88
2837,945,6,4,251.88,1007.52
2838,946,186,3,149.93,449.79
2839,946,96,4,97.04,388.16
2840,946,154,2,231.31,462.62
2841,947,28,5,126.21,631.05
2842,947,108,1,57.56,57.56
2843,947,110,2,277.47,554.94
2844,947,199,5,289.91,1449.55
2845,947,69,5,67.54,337.7
2846,948,193,1,291.38,291.38
2847,948,36,3,239.92,719.76
2848,948,34,2,242.42,484.84
2849,948,170,4,124.83,499.32
2850,948,86,4,10.23,40.92
2851,949,52,3,99.17,297.51
2852,949,45,2,78.48,156.96
2853,950,112,2,54.69,109.38
2854,950,24,5,255.23,1276.15
2855,951,2,3,38.96,116.88
2856,951,123,5,209.16,1045.8
2857,951,41,2,274.71,549.42
2858,952,119,1,122.39,122.39
2859,952,181,3,231.27,693.81
2860,952,63,2,125.96,251.92
2861,952,196,3,270.42,811.26
2862,953,153,3,151.6,454.8
2863,953,101,5,17.79,88.95
2864,953,137,5,61.66,308.3
2865,953,19,2,117.04,234.08
2866,954,129,5,227.98,1139.9
2867,954,1,1,197.21,197.21
2868,954,157,2,154.98,309.96
2869,955,55,3,136.26,408.78
2870,956,99,4,53.71,214.84
2871,956,168,3,122.17,366.51
2872,956,47,4,20.09,80.36
2873,957,46,5,251.92,1259.6
2874,957,42,4,243.8,975.2
2875,957,102,3,208.95,626.85
2876,957,175,1,200.19,200.19
2877,958,4,5,157.01,785.05
2878,958,42,4,13.35,53.4
2879,958,82,4,132.5,530.0
2880,958,33,1,97.85,97.85
2881,959,190,5,244.06,1220.3
2882,959,163,4,155.59,622.36
2883,959,30,4,216.48,865.92
2884,960,94,4,262.38,1049.52
2885,960,29,1,53.6,53.6
2886,960,46,3,284.97,854.91
2887,960,109,5,84.76,423.8
2888,960,137,5,245.71,1228.55
2889,961,112,1,45.24,45.24
2890,961,13,4,143.46,573.84
2891,961,119,1,267.85,267.85
2892,961,73,3,83.16,249.48
2893,962,173,1,167.39,167.39
2894,962,76,2,95.03,190.06
2895,962,197,4,15.07,60.28
2896,963,77,5,42.38,211.9
2897,963,163,1,164.06,164.06
2898,963,10,4,82.09,328.36
2899,964,137,1,46.55,46.55
2900,965,163,4,268.88,1075.52
2901,965,127,3,291.83,875.49
2902,966,63,1,32.19,32.19
2903,966,188,3,21.09,63.27
2904,966,135,5,293.27,1466.35
2905,966,146,1,120.74,120.74
2906,966,118,1,107.94,107.94
2907,967,109,2,285.59,571.18
2908,967,103,3,219.25,657.75
2909,967,6,1,252.68,252.68
2910,968,30,3,188.51,565.53
2911,968,50,5,257.72,1288.6
2912,968,147,2,211.32,422.64
2913,968,67,1,118.52,118.52
2914,969,56,2,90.28,180.56
2915,969,195,1,185.33,185.33
2916,969,112,2,206.67,413.34
2917,969,71,3,11.45,34.35
2918,970,5,2,89.67,179.34
2919,970,107,4,183.72,734.88
2920,971,25,1,215.6,215.6
2921,971,57,2,28.47,56.94
2922,971,58,3,221.16,663.48
2923,972,118,3,167.01,501.03
2924,972,151,4,279.65,1118.6
2925,972,108,1,109.45,109.45
2926,972,163,3,110.44,331.32
2927,972,153,4,54.01,216.04
2928,973,54,4,84.14,336.56
2929,973,137,1,201.59,201.59
2930,973,179,5,290.63,1453.15
2931,973,44,4,172.77,691.08
2932,974,22,5,117.06,585.3
2933,974,54,3,227.74,683.22
2934,974,192,4,205.6,822.4
2935,975,40,5,179.62,898.1
2936,976,91,1,227.89,227.89
2937,976,145,3,171.36,514.08
2938,976,111,4,297.0,1188.0
2939,976,107,4,277.13,1108.52
2940,976,196,2,119.73,239.46
2941,977,25,4,73.3,293.2
2942,978,147,3,61.79,185.37
2943,979,197,4,169.51,678.04
2944,979,200,3,227.86,683.58
2945,980,154,3,192.77,578.31
2946,980,72,3,155.66,466.98
2947,980,82,5,123.72,618.6
2948,980,198,4,153.49,613.96
2949,981,74,4,93.63,374.52
2950,981,116,5,250.65,1253.25
2951,981,41,4,200.29,801.16
2952,981,46,1,121.16,121.16
2953,982,108,1,189.46,189.46
2954,982,106,2,186.8,373.6
2955,982,49,5,299.67,1498.35
2956,982,163,5,175.46,877.3
2957,983,6,2,175.09,350.18
2958,983,84,4,208.46,833.84
2959,983,157,3,16.58,49.74
2960,983,64,5,266.21,1331.05
2961,984,142,4,117.02,468.08
2962,984,131,2,60.8,121.6
2963,984,50,2,103.58,207.16
2964,984,42,3,28.79,86.37
2965,985,53,5,143.73,718.65
2966,986,176,4,297.01,1188.04
2967,986,155,2,292.1,584.2
2968,987,165,2,144.03,288.06
2969,987,29,1,11.99,11.99
2970,987,155,1,207.78,207.78
2971,987,85,4,261.44,1045.76
2972,987,41,4,260.02,1040.08
2973,988,107,3,266.16,798.48
2974,989,31,5,217.27,1086.35
2975,989,184,4,149.42,597.68
2976,989,199,1,94.95,94.95
2977,989,156,4,250.2,1000.8
2978,989,166,1,115.37,115.37
2979,990,162,1,52.33,52.33
2980,990,167,3,229.79,689.37
2981,990,113,5,228.53,1142.65
2982,990,110,1,219.37,219.37
2983,990,32,3,129.73,389.19
2984,991,37,2,86.7,173.4
2985,991,63,3,196.18,588.54
2986,991,124,1,142.88,142.88
2987,992,193,3,95.62,286.86
2988,992,63,4,105.88,423.52
2989,992,194,4,212.86,851.44
2990,992,67,5,89.83,449.15
2991,993,195,2,52.92,105.84
2992,994,7,5,115.18,575.9
2993,994,57,3,98.92,296.76
2994,994,95,2,174.61,349.22
2995,995,122,3,54.78,164.34
2996,995,183,2,52.48,104.96
2997,995,113,3,259.14,777.42
2998,996,164,2,179.13,358.26
2999,996,59,2,179.42,358.84
3000,996,8,3,115.6,346.8
3001,997,191,2,291.99,583.98
3002,997,133,2,180.26,360.52
3003,997,104,5,101.14,505.7
3004,997,123,3,119.6,358.8
3005,997,159,4,198.02,792.08
3006,998,124,1,109.28,109.28
3007,998,45,3,69.85,209.55
3008,998,98,2,90.7,181.4
3009,998,4,1,198.49,198.49
3010,998,172,3,154.64,463.92
3011,999,164,2,115.42,230.84
3012,999,4,1,125.55,125.55
3013,999,192,1,286.08,286.08
3014,999,135,5,29.48,147.4
3015,999,59,5,288.87,1444.35
3016,1000,21,2,80.95,161.9
3017,1000,15,2,210.0,420.0
3018,1000,115,2,76.21,152.42
3019,1000,146,4,61.44,245.76
3020,1000,134,5,87.06,435.3
